text,label
"According to medical ethics, the fundamental principle is every patient's autonomy. Therefore, this requires totally informed consent.
As in sexual relations, a power relationship can eliminate the possibility of consent. This is why we don't accept that Thomas Jefferson's slaves could have consented to his sexual desires.
If corporations attempt to use their power to force workers to get vaccinated, doctors have an obligation to issue red flag warnings to the entire profession so that any medical provider is held responsible for violating the patient's autonomy.
Ethics is not optional. For instance, though some claim that the existential threat of climate change over-rides morality, that's a misunderstanding of ethics. It's the last word on what we should do.",False
"Yes, it is a delicate decision because the media makes it appear that it's an all-or-nothing approach.

Companies should ask all employees to get vaccinated, offer enticements if they wish, and also have daily testing for those employees who, like me, can't get vaccinated or refuse to.  If one tests positive - with the most reliable test available - they must go home for two weeks.

We are all working our way through this disastrous disease.  Let's not let fear alone dictate our actions.",False
"I'm disheartened that my employer has announced 100% return to the office, which is thousands of people in an office tower, and will not require, or even strongly encourage vaccines. 

The company has labeled it a 'personal choice.' To me this is a very strong disincentive to return, and it feels irresponsible. If companies aren't willing to require, it seems a strong incentive, including providing convienient access would be the next best option.

When my state opened up vaccine eligibility to those 18+ and without pre-existing conditions, I, like many, searched for available appointments within a 150 mile radius. It took a week to find an appointment, and another week before the first shot.

Imagine if employers had mass-vaccination events, like we do for the seasonal flu. Run those this summer, and bring your staff back by fall. Can you imagine how many would drive 150 miles for a seasonal flu vaccination?",False
......and we wonder why the Chinese are eating our lunch (no pun intended) in tech and sciences.......,False
"Let's look at the Bigger Picture - how effective will such a mandate be in producing public health results, meaning lowering the infection, and especially that pesky fatality rate?  

There must be predictive models, NYT - and if you focus on those outcomes as closing the community immunity gap, you will encourage business to find its spine via collective action for stakeholders.  

And face it Business - EVerything you do contains some risk of litigation 'troubles.'  But as John Lewis courageously reminded us - there's good trouble, and bad trouble, and this trouble is certainly Good.  

So get your finger out of the wind and crank up your vaunted trade associations - beginning with the Business Roundtable for credibility.  Frame it Corporate Social Responsibility - it beats cleaning beaches.",False
"It is unfortunate that the COVID vaccine issue has been unduly politicized, from Democrats doubting their safety because Trump was president, to right-wingers making masking a faux-issue of individual rights.  Why not state the obvious - vaccines work, we are in a pandemic, and like we do with other childhood vaccines, make Covid vaccines mandatory to return to work.  Sometimes there really aren’t nuances to facts, and opinions unencumbered by data should be ignored.",False
"I am a liberal democrat. I wore my mask, I stayed home, I only got together with friends if it was outside and we stayed distant. I kept doing that even after I was fully vaccinated even though I thought it was silly because I know the science. Not only am I safe, I can’t give it to others either. Seriously, what am I doing by wearing a mask other than wasting money and giving myself skin rashes and acne? Literally nothing. Period. But still, just in case I kept masking. I know evidence can change the details - especially when we have more of it. But then we got more evidence - a bigger pool of people who were vaccinated - and the CDC concluded masks were no longer useful and that was enough for me. I’m not going to start masking up again, not even at work where they’re trying to require it. I am not going to stop getting together with my friends indoors. I am not going to stop going out to eat and drink. I’m so completely over it.",False
And what does this suggest for reopening schools?,True
"I find this anti-vaccination movement fascinating.

I just illustrates the decline of IQ in the US",False
"If I had the choice, I would fly on the airlines ( or do business with a company ) who had their employees vaccinated rather than risk the virus with a company who didn't care about my wellbeing.",False
"It wouldn’t matter if it was only anti-vaxers at risk.  Their deaths would be further proof of natural selection and survival of the fittest.  But they affect normal people also. 

Maybe put them in specially isolated ventilation covid areas.  Could put smokers in there also.",False
"It's simple.   Raise health insurance premiums for the unvaccinated!  Or better yet, deny them coverage at all.",False
"There seems to be several identifiable cohorts resistant to taking the vaccination (albeit for now). These include: A. Anti-vaxxers in general who reject it all. B. Certain Blacks who discredit the medicine/ government /public health establishment. C. Too many adults under 30 who are too apathetic and claim Covid is not a threat to them ( which ignores the transmissibility aspect ). D. Certain types, mostly Trumpers, who wish Biden ill politically yet are cognizant that Operation Warp Speed was the former president’s business and, in fact, Trump took the inoculation promptly. The sum of these four groups is reaching towards a quarter or third of general adult population. This phenomenon limits the speed and breadth of reaching herd immunity. Public health messages, personal doctor consultations, passage of time without bad vaccine outcomes and employers’ pressure will chip away the remainder over next six-twelve months.",False
"Will companies that require the shot also provide paid days off for the side effects? A ""two hour"" bonus isn't really the same.",False
"Reading the comments, I am sad that in America, the country of freedom, so many people are eager to implement measures that most dictatorship would not have dared to do. I want to quote one of your founding fathers, Benjamin Franklin:
""Those who would give up essential Liberty, to purchase a little temporary Safety, deserve neither Liberty nor Safety."" If you look at the data carefully, you will realize that most people will die from other causes than this virus.",False
I don’t want to go back to work with unvaccinated people. Why should I be put at risk?,False
"The majority have zero effects from an infection. I had the worst I ever saw, 78 days. The long haul covid sufferer of the NYTimes is even better now. We have some idea of the long term effects of an infection. Although it's bad, living with angry self righteous people in fear is worse, considering the risks are so low now in most counties.",False
There are 10 million people in LA county and there were 250 new cases of COVID on average per day in the last week.    You better mask up!,False
Infection control is way down the list of priorities of party animals. somewhere between Call Your Mother and Eat More Vegetables,False
"I work in Westchester, NY in an office setting.  I was ordered back to work two months ago even though I felt unsafe-it was either that or no job. We are not wearing masks, not social distancing-indeed taking zero precautions. Although I personally wish that we were able to work from home for the safety of everyone, we are not being given that option. What is one person supposed to do?",False
"The willingness of so many Americans to accept so much unnecessary death and economic dislocation as a result of one rampant virus is pretty pathetic. Since when were we a nation of quitters?

Covid-19 may have just been Nature's warning shot: the next virus could be much, much worse. We need to grow up, sidestep the Trumpian politicization of the pandemic, take science seriously and deal with this public health crisis for once and for all.  

As part of this national effort, proof of vaccination should be required in order to keep your health insurance, to attend public schools, or to be employed by any federal or state agency.  Period. 

If the anti-vaxxers and Fox News fans want to huddle together, unvaccinated, and see what happens, that's their right as long as they don't endanger others through their negligent actions. 

How about we give them Wyoming or Texas to run as vax-free zones and see how long they last.",False
"If YOU are vaccinated, why would you demand an employer mandate vaccines for everybody else? If you are protected against a disease, other employees' health treatments are none of your business. Make no mistake, the comments here aren't about concern about fellow citizens, it's about ""punishing"" other Americans with opposing political views. How about instead we have all Covid vaccinated people wear a red V on their foreheads and then you will know who it's ""safe"" to hang around with?",False
"Although I believe in individual freedom, I also believe in personal responsibility and accountability. There was a quote "" One's freedom end when another person's begin.""  When vaccines are readily available, vaccinated employees should be able to  sue their employers if the OSHA COVID guidance/ requirements are not followed. Also, at a certain date in the future, medical insurance companies and Medicaid must  refuse payment to patients admitted for COVID if they can't show proof of vaccination.  Also commercial establishments (restaurants, malls, groceries)  and public transportation companies (airlines, trains and busses, taxis) need to require proof of vaccination for service or risk getting sued if an infection occurred. Their premises must be labeled accordingly.  These actions mostly from private sector  would satisfy an individual's freedom of choice with personal responsibility and accountability. Like in the old days with leprosy, they could stay together in their own enclave.",False
"My sister is immun-suppressed , has not been able to receive a vaccine due to unbelievable red tape, and is at the mercy of the employees of the institution where she lives who are not vaccinated.  I cannot for the life of me understand why states are allowing nursing homes to retain employees who are  not vaccinated.

And, business owners who may be reading this - I your customer am not coming to your businesses unless I know that your employees are vaccinated.  I may be vaccinated, but what if I carry your employee's virus to my sister?",False
"Who the heck would work somewhere where the employer has to ""balance"" the need for ""privacy"" versus the health and safety of its employees?  That it took so long for employers to transition to remote work in the beginning of the pandemic is reason enough not to put faith in corporatocracy.  In a public health emergency, capitalism can take a backseat.",False
"The Trump administration doesn't really care about the owners of restaurants and bars, and whether their customers get the virus.  They just wanted everyone to get in their cars and pick-up trucks and drive again.  They are working for the oil companies.",False
It is within the duties of a company to protect the workers. Unvaccinated employees provide the material for an unsafe contagion to spread.,False
"Tucker Carlson refers to face masks as “obedience masks”.
I presume this has contributed to unvaccinated people refusing to wear face masks.",False
"When crossing the border into countries, be it by land, sea or air, several still request to carry your Carte Jaune, aka Yellow Card, showing your vaccinations or prophylaxis.

Immigrants to the US have to show their vaccine booklet before being able to arrive on these shores with an immigrant visa.

In both situations it is obviously not considered to be a privacy issue.

Yet when it comes to the worst pandemic around the planet, a large percentage of people -  especially in this supposedly most advanced nation in the world -  are paranoid, accusing the government taking away their freedom.

The crux in the US is that Social Security numbers are used as an  ID all over the place that have nothing to do with it, and making us all vulnerable to identity theft.",False
"Wrong. New cases seem to be increasing exponentially in the UK right now and are at ~20,000 per day.

Don’t listen to Dave; he doesn’t know anything.
Be alarmed.
Wear a mask and get vaccinated!",False
"Perhaps we need more PSA on TV (ahem, FOX News), print posters on storefront windows, etc. —particularly in conservative markets. The more the “it’s your patriotic duty as an American citizen” message is drilled into their heads, the more assuaged they will be.",False
"35 percent of NYPD are vaccinated. 
You think the union is going to agree to make it mandatory!?",False
"I survived covid and got my shots. Besides avoiding covid, I never had a sniffle or a cold, no flu in the last year plus. I'm used to keeping a box of masks in the car and wearing one in a store is second nature. My hand washing routine is also second naturem Japanese people have been wearing masks in public places for years, why not me. It's nobody's business if I want to keep wearing a mask.",False
"My company so far has not mentioned vaccinations at all in terms of return to office plans. But being in NYC, its kind of assumed that everyone will get the shot, or work remotely. I could see a conditional requirement being entirely reasonable; if you're in a large room with N number of other people, you need the shot. Otherwise you work remotely. This would not help service industry workers who game the system with ""religious exemptions"" but are actually just antivax though...",True
"America already requires some vaccines for school, why not the COVID vaccine for workers?  We have requirements for all kinds of things, why not this one?  Somehow COVID has become so politicized, thanks to you-know-who, that previously-responsibly people are now acting like anarchists.  (Not to give anarchy a bad name.)  That's the same you-know-who who got tested every day and had everyone around him tested every day, got state of the art medical care at taxpayer expense when he tested positive, and was vaccinated as soon as the vaccine became available.",False
"Cases are not hospitalizations, which aren’t rising

Nor are deaths

It’s been clear from the UK then SA now Delta variant that the experts were itching to reimpose restrictions",True
"We're in what's called a pandemic, folks. Please have your beloved ""deep bowls of farro"" at home. If you want to feel like you're in a restaurant, just blast some annoying music and set up a table near the bathroom.",False
"I work at an FQHC and you would think we would mandate vaccines wouldn't you?  And you would think that hospitals would too, but they haven't.  We haven't because we thought giving it time would increase participation.  That has worked but not 100%.  And now we don't because of fear of litigation, because even though the EEOC has said employers can mandate the vaccine,  that does not prevent somebody from suing us. That is probably the reason many entities that should know better, are not mandating.   If the Federal government wants to remove the fear they could either create an insurance fund, or some other method to protect employers.  The manufacturers are already protected.  The producers of COVID tests are already protected.  If employers were protected I believe we would see many more mandates.  And as others have noted, vaccination is a public health measure not an individual health measure.  By the way here is another suggestion:  our legal counsel says that we CAN put up signs in our clinics that say ""you have the right to be served by  fully vaccinated staff members. Please ask us if you have any concerns. ""  Many of our patients are also ""hesitant"" so this tactic may not work but I think it is worth a try if you work at any entity where the people coming through the door have a reasonable expectation that the entity has taken all possible steps to assure their safety.  Like in health care.",False
"In California, indoor dining is prohibited in most counties, while socially distanced, masked outdoor dining is permitted. Restaurants have taken over a great many parking spaces in this ostensibly “car crazy” state.  I

I would not be so moralistic about people going to restaurants. Many restaurants are small businesses, often owned by immigrants, which are the backbone of urban neighborhood commercial districts. Supporting these businesses is a positive thing. Restaurants are among the few destinations outside the home in a time when cinemas, concert halls, libraries, museums, and other public spaces are all closed. With the pandemic likely to continue for many months, is it reasonable to expect that people will stay cooped up in their homes indefinitely? That is the kind of lockdown that is likely to produce explosive, unhealthy reactions.

To me, the discourse about unsafe activities is less than logical. Most states (though not California)give churches largely get a free, unregulated pass, even though they have repeatedly been the site of mass spreading events. Restaurants are scrutinized. Many parents demand on site school openings, though these have regularly been followed by outbreaks. Transit is demonized, though it has not been the site of  contagion anywhere in the world(perhaps because transit in the US is associated with the poor).",True
"No doubt, companies should require it. Not compulsory, you can go elsewhere. It is a simple safety measure, why compromise the health of employees. If you are not vaccinated, don't come!",False
"I enjoyed your article and it outlined the problems well. One correction though. The Supreme Court case to which you referred (Jacobson v. Massachusetts, 1905) had nothing to do with public schools per se. It concerned a law requiring adults to be vaccinated against smallpox or be subject to a fine.  However, the ruling had much broader implications for the power of the state to impose compulsory vaccination mandates when the safety of public health warranted them. 
Philip M. Rosoff, MD, MA
Professor (Emeritus) of Pediatrics and Medicine 
Duke University School of Medicine",False
"I've been vaccinated for some time now and I live in a part of the country where vaccine compliance is high and Covid-19 infection rates are low and dropping. That said I have not and do not intend to stop wearing my masks (doubled disposable surgical masks) in any situation where infection is possible for as long as I need to share the nation with people who shirk their civic duty and willfully refuse to be vaccinated and to mask themselves. 

When someone asks me why I simply say that I am ""Chicken"".  That comment disarms them in most cases. 

In the rare occasion when I encounter a genuine red state pandemic denier (a rare and endangered species in deep blue Western Massachusetts) I simply let them have their say (from a safe distance) secure in the knowledge that ""you can't fix stupid"" and that they are likely self selecting to be infected by SARS-CoV-2 Delta varient and if it proves fatal taken out of the gene pool and off the registered voters lists.   This is simply natural selection at work (something else most of these folks don't believe in).",False
"Let's stop all the whining and moralizing.  If a person is at-risk, they should remain isolated and at home.  If a person feels uncomfortable not wearing a mask - then wear a mask.  However, for those of us who are healthy and vaccinated - let us choose where and when, if at all to wear a mask.  If you are vulnerable, it is your personal responsibility to protect yourself from the risk I may pose to you - not the other way around.",False
"My simple answer to this is: No, I'm not going to wear a mask again!

Our family is vaccinated.  That's all we can do and it's all we're going to do.  This is going to sound harsh, but I'm going to say it anyway.  There is plenty of vaccine available, and if you've chosen not to get vaccinated, I don't care if I pass the virus to you!  I really don't.",False
"We’ve become a country of self-serving individualists whose minds have been softened by social media and misinformation, rather than a nation pulling together during a crisis. We have a vaccine for an illness that has killed almost 600,000 of us, and people still don’t get it? We are lucky and rich enough to have enough vaccine for everyone in the US, while other people on our planet are struggling to obtain doses. Those of us who can get the vaccine can protect those who cannot for medical reasons by herd immunity. Where is our concern for our fellow citizens and human beings?",False
"We wouldn’t be facing questions about masking if everyone who is eligible to be vaccinated got vaccinated.  Then we would truly be back to normal, or very nearly so.  As it stands, we are at the mercy of the anti-vaxxers, as we are the anti-maskers.

A question:  How much possible harm can someone wearing a mask cause?  Answer: none.  And how much possible harm can someone not wearing a mask cause?  Answer: sickness and death for themselves and others, and perpetuation of the pandemic.  So it’s those who aren’t wearing a mask who should have to justify themselves, not those who are wearing them.",False
"Wow. Some differing opinions here! I enjoy going out to eat and traveling-the latter has been a significant hurt since I am out of the country 2-4 times a year. I support local businesses and those smaller producers with whom I have long standing relationships. However, salaries have been cut and jobs lost, I can't see a full recovery for at least a year-it all depends on viral recurrence this winter and vaccine progress. Scientific pundits are correct in that Covid is now endemic and will periodically pop up in local bursts even after a vaccine depending on local levels of acquired immunity.",False
"The CDC,  motivated by the ulterior motive to induce Americans to get vaccinated, has put ""masks off"" as a carrot on the plate of Americans hungry to resume normal lives.  

Most members of the medical profession, including immunologists,  know little about the intrinsic character of SARS-CoV-2, which I bet the DOD believes, with cause, is an engineered bio weapon.  There are a few bio-scientists who  do understand this is a 21st Century bio weapon designed to evade defeat, and expect future variants to emerge that will be more easily spread and more lethal than the Delta variant.  

These scientists get the solution will not be provided by 20th C. tweaked antibody immunology platforms, but by 21st C. targeted killer T-cell platforms that will not merely block spike proteins, but will penetrate the cover of the spike protein to reside in a static target inside to continue to engage killer T-cells that will continue to defeat SARS-CoV-2 in its constant state of mutation.

So how can journalists or the public not be confused, as well as suffer from vaccine-Covid angst, in a state of ""masks off"" denial and avoidance.  As a life long sailor on the great lakes, I am familiar a lull before a violent storm hits.

It is important to think critically about what the result of ""masks off"" can objectively be anticipated to be in 3 to 4 months, when retrospectively it will be possible to conclude this was a national spreading event.   Localized - really?",False
"I am libertarian on most issues but not this one. In a 40+ year career in health care we had all sorts of mandatory testing, mandatory hepatitis B vaccines, free flu shots, special rules for employees with highly contagious conditions, and special rules for pregnant employees. Some policies were required by licensure rules; all were to protect both the patients and the staff themselves. Covid vaccine is no different. It should be mandatory for returning to the office, and should be backed up by suspension and termination for cause, preventing severance pay and unemployment for those who refuse without a bona fide medical waiver. A few well placed firings will be needed in order to get the point across but we cannot keep the economy hostage to both the disease and failure to get vaccinated.",False
"While I'm sure some customers wanted to eat out again, ""the nation"" hasn't been clamoring for this. Most potential customers are voted with their feet to save their lives,and are staying home. Some restaurant owners, particularly corporate ones,  wanted to reopen, even if it killed a few people, and government officials were only too happy to value commerce over human lives when given the chance. Keep those campaign contributions coming in from people, and corporations, with money! Forcing workers back into unsafe workplaces, and then lying to say it was their ""choice"", is shameful. So is claiming a business, or workplace, is safe if people kinda sorta wear masks sometimes and sometimes keep six feet away from each other, but not really and not all of the time.",True
Many companies have mandatory drug tests for new hires.  Others have periodic drug testing and background checks.  Why not require vaccination for Covid as well?   Why is this such a big deal?,False
"The Nashville picture says it all. Unmasked people standing close together under a sign about ""mandatory"" masks. How many dead Americans will it take for people to ""endure"" a minor inconvenience?",False
"The headline is a stark reminder that there are a lot of people in our country who are so self-centered that they don't care what havoc they wreak by having their own way--gathering in public places like restaurants and theatres without wearing masks, for example.

""Psychology today"" reported in an article by Bill Eddy, lawyer, therapist, mediator and author, the following:  ""After 30 years as a conflict resolution professional in many settings, I believe that narcissists and sociopaths are an increasing public health problem. The feedback I get from professionals worldwide is that these two personalities seem to be on the rise and the cause of many marital, workplace and criminal problems.""

The Narcissist-in-Chief sets a terrible example to all Americans by his vain and selfish refusal to wear a mask.  It's little wonder that so many have decided to follow his irresponsible actions--do whatever you please, no matter who or what is harmed by your behavior.",False
"There needs to be consequences for those who do not get vaccinated - once there is adequate supply and access (full and easy access for all) of vaccinations (vaccine supply and getting vaccine into each arm). Individual freedom to choose whether or not to get vaccinated has to come with responsibility and consequences for not achieving collective herd immunity via vaccinations. Individual rights and risks have to be balanced with our collective, societal needs to contain Covid. Freedom comes with responsibilities.",False
"Here in Ireland, where pubs are cultural establishments for us, we are still waiting to reopen fully and it may be sometime yet. Our priorities are kids back to school and health services that were postponed. I hope we can provide support for people in the arts as well because so many performers and musicians rely on the bars for their audience.",True
"Millions of people have taken the Pfizer and Moderna vaccines without injury or lasting ill effects, providing strong empirical evidence that they are effective and safe.  Even considered safe by the CDC for pregnant women and the immunocompromised (although sadly a vaccine may not work as well for the latter), and likely soon children.  A recent case study in the NYT reported the deaths and infections caused in a KY nursing home by one infected, willfully unvaccinated worker.  How is this different than individuals with HIV who knowingly have unprotected sex and are prosecuted for a crime (or sued)?  If you are in a service industry what gives you the right to choose to elevate your own opinion, indifference, laziness, or religion, and show up to work to infect and very possibly kill others?",False
"Carrots always beat sticks, but eventually they're going to have to deploy the 2x4 to stragglers, out of concern for the rest of us.  
As they certainly should.",False
"I fail to understand why we can't do *outdoor* dining and takeout only. We know that COVID is transmitted by aerosols, which build up in the air when people are maskless. Outside, the air mostly solves this problem. But indoors, when people eat maskless, they build up.

There really shouldn't be INDOOR dining or drinking (or gyms/fitness centers) until there's a vaccine and the people who work at these establishments have been given the option of getting a vaccine. 

We need to avoid maskless people coming together indoors. It's just that simple.",True
"If you want to go to school, work, fly on an airplane, eat in a restaurant or any other public situation, you need to be vaccinated. Industry is the key to getting these selfish people to do the right thing for the good of the nation.",False
"For leaders who lied about the deadly coronavirus, like 45, Modi, Bolsonaro, all fascists, large numbers died due to their negligence:  In U.S., we have more than 580,000 dead & 32.55 million confirmed covid infected cases; Globally, there are over 155.22 million confirmed covid cases & 3.24 milliion deaths, according to Johns Hopkins University;these numbers do not include the country wide surges  In India & Brazil;  people are dying so frequently in India some crematoriums' parts have melted because they never stop working, same in Brazil;   Europeans were more willing to get vaccinated because 1. Their leaders did not lie to them that the coronavirus is a hoax;  2.  They have a better understanding of the ""common good"" and are not misled by a leaders' lies & absurdities like ""I love the poorly educated..."" with the unsaid end of that statement ""...because they are so easily fooled"".  The leaders who lie let their people die & in U.S., divided people by encouraging them to believe the virus is a hoax & using that as a measure of their loyalty to cult 45; Does his cult not know he was vaccinated before he left the WH?",False
"One key to virus spreading in closed spaces is air circulation. HEPA filters and rapid replacement with fresh air can reduce spreading, but you pretty much have to take your mask off to eat. If you sitting 'downstream' from a virus spreader, good luck. Caveat eater.",False
"Done with masks here in Florida. Fully vaccinated and comfortable everywhere without a mask. If you follow scientific evidence, chances of anything serious from the Delta are less of anything serious from a flu to a vaccinated person. Don't care about that risk.

Chances of mask mandates happening again in the vast majority of US are zero. Mainly because infections.might go up, but not deaths. Get vaccinated and live your life. No need to fear monger.",False
"Where is the Whitehouse leadership (science-based decision making?)?  The WH has not protected business leaders, overruled state anti-vax Governors (FL) or used its ample authority to set the example for the country - 
Vaccines required for plane, train or interstate bus travel
Anyone in receipt of federal funds (K12, higher, state/local gov)
Federal employees including the military should be required to be vaccinated
Federal contractors
Time for President Biden to be counted instead of sending worrying about other countries - stop the platitudes and take action",False
Some Americans are not comfortable dealing with the federal government as they dont want to get kicked out of the country (50% of Hispanics may not get the vaccine). So the vaccine is not just a political issue (Republicans are part of the vaccine against group).  Some Americans just do not trust the federal government and wont get the vaccine on that basis.  My Sister in Law thinks the whole process was rushed and is not comfortable with the getting the vaccine (for example). Some folks think this is only a Trump issue.  It is more complex that that..,False
"See statistics, the summer is there, contamination is lower than ever, very hot weather and sun make very uncomfortable wearing a mask outside or inside.

You should trust more the vaccine than masks, because this is the vaccine (combined with Ultraviolet (UV) who stopped the pandemy, quarantines and masks failed to erase the virus or protect against any new variant.

if you impose masks to vaccinated people they won't trust anymore in vaccination, this is surely not the thing to do.

The priority is vaccination, because even if you catch the virus while vaccinated the effect won't be deadly unless you're already ill of soemthing else with a weak health.",False
"If Pearl Harbor we’re attacked this afternoon and war was declared, given where we are as a nation and a people, we’d lose...big!",False
"I haven’t stopped wearing a mask indoors (actually two, to hopefully protect myself).

I have no doubt that there is a large overlap between the anti-mask crowd and the anti-vaccination crowd. I’m not willing to trust that all the strangers without masks are vaccinated or that they’ve spent the last year taking any precautions.",False
"I’m more than OK with Americans who have a problem with the vaccine. Heck, let all of them refuse it! There’s many more in need out in the world who are currently dying, waiting for the privileged to decide whether it’s safe or not to take the shot. Less demand in the US == more supply available to the world. Everyone’s happy!",False
"All this moaning about rights. 

Doesn’t anyone believe in a duty to others anymore? 

I guess when a President can ask “What was in it for them?” while touring a military cemetery and STILL get tens of millions of votes from “patriots,” we can see that “duty” is for suckers.

This is how societies fall apart, when it’s everybody for themselves.",False
"Our workplace has already announced that vaccines will be required for all five hundred or so employees, except with religious or medical exception. We need to be two weeks past the final shot by the time offices fully reopen in July. (I’ve already uploaded my own documentation to our HR system.) There has been some complaining, but HR tells me that they expect only about 1% will refuse and resign.",False
"If you can get fined for not wearing a seat belt or texting while driving, then you should be fined for not getting vaccinated.  There is no difference. There are millions that are too stupid to take care of themselves; bless their hearts.",False
Glad to hear that vaccinated individuals are resistant to the Delta variant - think our luck will hold down through Omega? I'm not holding my breath. I'm going to do everything I can personally to keep the spread at a minimum and I hope to God that this administration does everything in its power to make it absolutely painful to be unvaccinated in this country.,False
"I’m old enough to have known people crippled by polio. There’s a reason our society makes it incredibly difficult to send your kid to school without a whole schedule of vaccines, and it isn’t government overreach. Many Americans are so outrageously self absorbed that they view any laws necessary for living in an organized society as an affront to their personal sovereignty.",False
"Intermountain Healthcare of Utah requires all its employees to get a flu shot every year, and that’s only one of the demands it makes as employees and applicants are also subject to random drug testing that includes nicotine, the active ingredient in tobacco. So a private company does in fact have a right to control workers’ off-duty activities to the extent these relate in any way to performance or safety on the job, as limited by any employment or union contract that might govern the relationship.

The issue here isn’t whether firms can, or even should, in general. But the Covid vaccines are still experimental, being given under FDA Emergency Use Authorizations in no way equivalent to the FDA approval that comes only after years of clinical trial information. This isn’t like the well-established flu shots at Intermountain, or the MMR vaccines kids need to attend school. Although I haven’t heard any news suggesting the FDA will decline to approve any of the Covid shots now under EUAs, the idea of mandating them ahead of approval breaks new ground, ethically and legally.

So persuasion is the best course for now. We don’t want to open the door to a nightmare in which people are coerced into receiving an unapproved pharmaceutical that later turns out dangerous. Such an incident would destroy the FDA’s credibility forever even if it weren’t responsible for the decisions to mandate. Friedman & Hirsch overlook the difference between an EUA and a full approval.",False
"For those in the health field, it should be mandatory. 

If you're working with ill people, why should you be allowed to possibly pass on a virus that could kill them?

I can see lots of personal injury/malpractice lawsuits coming from those circumstances. 

I'm sure there's lots of lawyers just itching to create a new set of legal precedents over the idea.

Increasing insurance costs yet again for doctors, nurses and others in the field.

Adding to the costs of health care once again-just what we all need.

Simple solution: get vaccinated.",False
"Employers should also be thinking about the risk unvaccinated employees bring for their colleagues and customers. If I'm forced to work in person and am infected by a colleague who refused to vaccinated for personal reasons, I would hold both that individual AND my employer accountable for not providing a safe working environment. 

Mandating vaccines is the right thing to do for our SHARED future. American individualism needs to see itself out the door here if we ever want COVID out of our lives.",False
"What about people who have already had the virus and have developed antibodies naturally?

This is just as good as having the vaccination, and many scientists think it is even better, as you have been exposed to the whole virus.

A positive antibody test should count as much as having the vaccination.",False
"In the USA we are already divided by wealth, religion, and race. Vaccination status may turn out to be yet another way of separating us into different groups if the reports one reads about vaccinnated people preferring only the company of other vaccinated people are true. Additionally, businesses such as theaters permitting only vaccinated customers will only add to this. As I believe as many people as possible should be vaccinated I think mixtures of coercion and monetary gain are justified.",False
"Masks were the LEAST oppressive part of this pandemic.  

I got no colds, no flu, and no COVID.

The only reason people are opposing masks and vaccines is because they hate the thinking half of the country that is willing to endure a minimal amount of discomfort for themselves, their families, and for the community.

Preventative measures and vaccines were a gift that saved lives. 

I almost root for the virus to become more deadly to the anti-vaccine, anti-mask crowd.   These stubborn, selfish people are wrecking everything for everyone else.  There's more than one way to get to herd immunity.",False
"What is so hard to understand about a policy of ""No Mask Requirement with Proof of Vaccination"" ?

If you don't want to vax you don't get fired, but you just need to mask up. I don't think that violates anyone's Constitutional rights.",False
"I suspect that most, and almost certainly all, anti-vaccers use good hygiene (i.e. wash their hands) after using the bathroom and they do it so they don’t get sick and get others sick with E. coli and other pathogens. Vaccines utilize the same desired outcomes. Makes me wonder why anti-vaccers continue to use good post bathroom hygiene if they don’t care about their health and the health of others? Maybe ask the next anti-vaccer that you encounter that query.",False
"soon covid19 will be known in the usa as the trump virus, as only trump supporters (and uneducated- often the same crowd) will need hospitalization from it.  i just hope that they have private insurance.",False
"Obviously more Big Brother. Companies requiriig vacccines would be way over the line and surely illegal as a condition of employment. Everyone just stop and breathe deeply. Case counts are plummeting, as are hospitalizations and deaths. We have obviously reached herd immunity or are on the verge.",False
"Not even half of this country is fully vaccinated.

The Delta variant has been gaining momentum since March.

Every medical professional I work with thought the discarding of wearing a face mask, even when fully vaccinated was a huge mistake and the lax precautions were reckless.

I understand why people are tried of these precautions.  Who isn't.  But the fact remains that the Delta variant isn't going away. And it is a very aggressive, highly contagious virus.

Please wear a mask. 

Please get vaccinated.

Lives truly are at risk.

Thank you.",False
"The longer we drag this on, the more likely we are to keep seeing new deadlier and more contagious variants. Get vaccinated and wear a mask if you want to keep doing fun things. The virus needs bodies in which to mutate and create these new forms. The more we get vaccinated and wear masks, the less opportunity we give it to do so and the more we can enjoy our lives. Covid doesn’t go away just becuase you are tired of it.",False
"Interesting that CEOs are worried about the privacy of their employees when it comes to vaccination but they have no qualms about taking their blood and urine to see if they take drugs on their own time. If you have to prove you're not a drug addict before you get a job, why shouldn't you have to prove that you're not a disease vector before you get a job or sitting in an office with other people?",False
"I'm rapidly arriving at the opinion that we need another lockdown. Give everyone enough funds to survive for three weeks and time to prepare. Then, unless you are *truly* essential, you are ticketed massively for being out at all. It will be awful; but so is this.",True
"The world we live in is different  and riskier than the one we lived in in 2019 and before. Today's choice is this: get a Covid  vaccine, or continue to live in a pandemic world with a mutating virus, a  lower life expectancy and higher risk of long-term disability. The choice is not between   1) a vaccine  and 2) a return to the old world.  These are riskier times, and we have to get a grip on it and adjust. Sure be nice if we get this pandemic under control before the next one hits.",False
"Get a vaccine or get a pink slip.  
There is no playing games with this issue!!  COVID-19 kills people.  We now have a vaccine that protects you and the people around you from contracting COVID, falling ill, and possibly dying.  Get the vaccine, or find a job working from home.",False
What do you mean that the pandemic has stretched on longer than anyone expected?,False
I’m not sure if it qualifies as Big Brother when and if other people’s health is affected.,False
"What if smallpox and polio came roaring back one day? Would we sit back and lamely let people choose to infect others? No, we would require vaccinations. We should do so for Covid as well.",False
